"FechaHora","Fecha","Hora","DirMed_a_1100cm","Humedad_a_620cm","Irradia_a_200cm","Presion_a_150cm","SigDir_a_1100cm","SigVel_a_1100cm","TemAire_a_620cm","VelMax_a_1100","VelMedia_a_1100cm"
"42759.77777777778","2017/1/24","18:40","8.27","63.88","0.2","953.5","22.15","0.47","3.67","2.25","0.9"
"42759.78472222222","2017/1/24","18:50","32.66","63.17","0.24","953.52","14.75","0.52","3.7","2.74","1.41"
"42759.79166666666","2017/1/24","19:00","35","63.27","0.18","953.41","14.15","0.46","3.56","2.45","1.27"
"42759.79861111111","2017/1/24","19:10","81.8","63.73","0.33","953.38","20.45","0.37","3.38","2.06","1.36"
"42759.80555555555","2017/1/24","19:20","85.09999999999999","64.22","0.18","953.42","23.75","0.36","3.21","2.16","1.21"
"42759.8125","2017/1/24","19:30","119.2","63.63","0.17","953.38","16.69","0.26","3.29","1.96","1.21"
"42759.81944444445","2017/1/24","19:40","113.3","66.56","0.15","953.39","29.93","0.32","2.96","2.16","1.04"
"42759.82638888889","2017/1/24","19:50","96.09999999999999","65.72","0.22","953.33","15.28","0.26","2.87","1.57","0.96"
"42759.83333333334","2017/1/24","20:00","99.09999999999999","66.5","0.15","953.25","7.58","0.19","2.57","1.27","0.79"
"42759.84027777778","2017/1/24","20:10","121.4","67.93000000000001","0.13","953.17","11.39","0.23","2.36","0.88","0.33"
"42759.84722222222","2017/1/24","20:20","102","68.44","0.16","953.13","22.5","0.25","2.3","0.98","0.38"
"42759.85416666666","2017/1/24","20:30","213.8","69.26000000000001","0.18","953.11","52.42","0.32","2.55","1.08","0.35"
"42759.86111111111","2017/1/24","20:40","239.2","70.7","0.18","953.01","17.84","0.23","2.38","0.98","0.39"
"42759.86805555555","2017/1/24","20:50","230.3","72.09999999999999","0.13","952.9400000000001","16.24","0.26","2.04","0.88","0.33"
"42759.875","2017/1/24","21:00","231.4","72.02","0.18","952.98","13.74","0.31","1.88","1.08","0.28"
"42759.88194444445","2017/1/24","21:10","182.3","72.08","0.18","952.95","15.87","0.42","1.71","1.37","0.52"
"42759.88888888889","2017/1/24","21:20","180.5","73.23999999999999","0.22","952.9400000000001","12.88","0.46","1.25","1.96","0.8100000000000001"
"42759.89583333334","2017/1/24","21:30","197.7","73.29000000000001","0.27","952.83","16.69","0.38","1.21","1.76","0.87"
"42759.90277777778","2017/1/24","21:40","177.1","73","0.16","952.74","27.29","0.53","1.2","2.16","0.8"
"42759.90972222222","2017/1/24","21:50","140.5","73.61","0.37","952.64","46.14","0.27","1.02","0.98","0.32"
"42759.91666666666","2017/1/24","22:00","157.7","74.27","0.27","952.58","25.35","0.17","1.04","0.59","0.2"
"42759.92361111111","2017/1/24","22:10","68.38","73.93000000000001","0.32","952.66","12.82","0.22","1.28","1.27","0.63"
"42759.93055555555","2017/1/24","22:20","81.3","75.8","0.18","952.61","26.27","0.21","0.99","1.18","0.68"
"42759.9375","2017/1/24","22:30","75.88","76.23999999999999","0.31","952.48","12.94","0.21","0.84","1.57","1.05"
"42759.94444444445","2017/1/24","22:40","89.90000000000001","77.56999999999999","0.27","952.34","16.26","0.49","0.33","2.25","1.36"
"42759.95138888889","2017/1/24","22:50","93.40000000000001","78.88","0.27","952.29","12.91","0.38","0.09","2.35","1.24"
"42759.95833333334","2017/1/24","23:00","113.5","80.40000000000001","0.3","952.3","9.74","0.2","-0.18","1.18","0.6899999999999999"
"42759.96527777778","2017/1/24","23:10","189.2","79.3","0.29","952.28","48.36","0.26","0.15","1.37","0.44"
"42759.97222222222","2017/1/24","23:20","257.4","79.54000000000001","0.25","952.24","13.46","0.41","-0.07000000000000001","2.25","1.09"
"42759.97916666666","2017/1/24","23:30","257.1","81.59999999999999","0.27","952.26","11.3","0.32","-0.49","1.57","0.89"
"42759.98611111111","2017/1/24","23:40","295.7","81","0.29","952.22","21.58","0.21","-0.22","0.98","0.38"
"42759.99305555555","2017/1/24","23:50","280.5","81.8","0.26","952.09","19.88","0.21","-0.57","1.18","0.43"
"42760","2017/1/25","00:00","330.3","83.2","0.3","952.01","37.19","0.24","-0.86","0.98","0.31"
"42760.00694444445","2017/1/25","00:10","347.2","84","0.42","951.97","21.47","0.24","-1.11","1.18","0.5"
"42760.01388888889","2017/1/25","00:20","300.8","83.5","0.38","951.9400000000001","16.87","0.29","-1.05","1.27","0.39"
"42760.02083333334","2017/1/25","00:30","315.8","83.59999999999999","0.25","951.86","56.39","0.24","-1.19","0.98","0.26"
"42760.02777777778","2017/1/25","00:40","279.2","83.2","0.26","951.71","10.05","0.23","-1.12","0.98","0.2"
"42760.03472222222","2017/1/25","00:50","263.7","82.90000000000001","0.31","951.62","20.9","0.28","-0.98","0.98","0.36"
"42760.04166666666","2017/1/25","01:00","252","83","0.44","951.62","20.3","0.24","-0.92","0.88","0.24"
"42760.04861111111","2017/1/25","01:10","63.08","83.90000000000001","0.49","951.53","20.59","0.3","-1.06","1.18","0.26"
"42760.05555555555","2017/1/25","01:20","109.6","83.09999999999999","0.53","951.47","33.38","0.32","-0.86","1.27","0.4"
"42760.0625","2017/1/25","01:30","102.2","84.3","0.61","951.37","15.59","0.2","-1.1","1.18","0.48"
"42760.06944444445","2017/1/25","01:40","88.2","83.90000000000001","0.49","951.3","19.07","0.21","-0.93","1.08","0.53"
"42760.07638888889","2017/1/25","01:50","87.8","81.09999999999999","0.5","951.3099999999999","9.85","0.27","-0.37","1.76","1.12"
"42760.08333333334","2017/1/25","02:00","100.8","81.2","0.42","951.37","22.09","0.36","-0.68","1.37","0.61"
"42760.09027777778","2017/1/25","02:10","98.2","84.09999999999999","0.4","951.29","15.96","0.34","-0.97","1.37","0.66"
"42760.09722222222","2017/1/25","02:20","111.1","84.3","0.5","951.34","14.24","0.16","-0.91","1.18","0.67"
"42760.10416666666","2017/1/25","02:30","105.5","84.8","0.44","951.3200000000001","19.84","0.16","-0.97","1.27","0.78"
"42760.11111111111","2017/1/25","02:40","88.09999999999999","82.40000000000001","0.45","951.27","10.08","0.51","-0.71","2.25","1.27"
"42760.11805555555","2017/1/25","02:50","89.3","83.59999999999999","0.36","951.23","11.17","0.27","-0.96","1.67","1.14"
"42760.125","2017/1/25","03:00","76.45","83.5","0.31","951.22","6.98","0.33","-1.05","2.16","1.39"
"42760.13194444445","2017/1/25","03:10","64.7","83.3","0.19","951.14","13.6","0.31","-1.14","1.67","0.86"
"42760.13888888889","2017/1/25","03:20","70.23999999999999","83","0.12","951.0599999999999","18.08","0.28","-1.1","1.08","0.44"
"42760.14583333334","2017/1/25","03:30","63.85","82.59999999999999","0.18","951.01","21.8","0.32","-0.95","1.37","0.48"
"42760.15277777778","2017/1/25","03:40","24.5","82.40000000000001","0.2","950.96","28.65","0.21","-1.17","0.98","0.39"
"42760.15972222222","2017/1/25","03:50","77.52","83.40000000000001","0.14","950.91","43.71","0.18","-1.14","0.6899999999999999","0.29"
"42760.16666666666","2017/1/25","04:00","348.4","82.59999999999999","0.2","950.8099999999999","29.97","0.12","-1.31","1.08","0.52"
"42760.17361111111","2017/1/25","04:10","344.2","85.2","0.19","950.79","22.86","0.2","-1.84","0.6899999999999999","0.2"
"42760.18055555555","2017/1/25","04:20","322","85.3","0.21","950.6799999999999","12.91","0.26","-2.07","0.98","0.4"
"42760.1875","2017/1/25","04:30","4.44","86.5","0.27","950.58","23.5","0.2","-2.22","0.78","0.32"
"42760.19444444445","2017/1/25","04:40","5.23","86.8","0.3","950.51","29.88","0.26","-2","0.98","0.28"
"42760.20138888889","2017/1/25","04:50","29.28","85.90000000000001","0.19","950.4400000000001","34.92","0.2","-1.71","0.88","0.18"
"42760.20833333334","2017/1/25","05:00","93","84.7","0.25","950.34","27","0.27","-1.51","1.08","0.24"
"42760.21527777778","2017/1/25","05:10","36.07","84","0.53","950.38","45.24","0.21","-1.58","0.88","0.28"
"42760.22222222222","2017/1/25","05:20","31.66","84.8","0.32","950.41","22.1","0.24","-1.63","1.18","0.26"
"42760.22916666666","2017/1/25","05:30","60.2","83.09999999999999","0.42","950.4","31.51","0.23","-1.41","1.27","0.62"
"42760.23611111111","2017/1/25","05:40","44.86","82.40000000000001","0.68","950.39","41.32","0.19","-1.44","0.98","0.19"
"42760.24305555555","2017/1/25","05:50","70.61","83.3","0.63","950.4","36.04","0.14","-1.52","0.6899999999999999","0.12"
"42760.25","2017/1/25","06:00","77.01000000000001","81.09999999999999","0.73","950.39","48.35","0.22","-1.05","1.08","0.35"
"42760.25694444445","2017/1/25","06:10","42.5","81.3","0.54","950.3","36.75","0.15","-1.15","0.6899999999999999","0.13"
"42760.26388888889","2017/1/25","06:20","344.8","81.8","0.58","950.27","62.1","0.18","-1.11","0.78","0.25"
"42760.27083333334","2017/1/25","06:30","88.7","82.40000000000001","0.49","950.29","46.74","0.34","-1.21","1.27","0.44"
"42760.27777777778","2017/1/25","06:40","76.73","81","0.48","950.1900000000001","12.85","0.24","-0.88","1.47","0.74"
"42760.28472222222","2017/1/25","06:50","77.70999999999999","80.8","0.61","950.12","22.01","0.34","-0.85","1.37","0.62"
"42760.29166666666","2017/1/25","07:00","91.09999999999999","80.09999999999999","0.49","950.1","24.69","0.35","-0.91","1.37","0.55"
"42760.29861111111","2017/1/25","07:10","49.6","81.09999999999999","0.45","950.0599999999999","23.33","0.24","-1.02","1.18","0.5600000000000001"
"42760.30555555555","2017/1/25","07:20","11.3","81.2","0.66","950.01","19.86","0.2","-1.13","0.88","0.4"
"42760.3125","2017/1/25","07:30","11.87","82","1.88","949.96","20.98","0.26","-1.12","1.27","0.58"
"42760.31944444445","2017/1/25","07:40","8.210000000000001","83.7","4.63","949.92","12.03","0.3","-1.56","1.18","0.5600000000000001"
"42760.32638888889","2017/1/25","07:50","323","85","18.95","949.97","15.37","0.3","-1.86","1.37","0.78"
"42760.33333333334","2017/1/25","08:00","300.3","83.8","56.63","949.98","24.69","0.37","-1.4","2.16","1.05"
"42760.34027777778","2017/1/25","08:10","309.4","82.40000000000001","87.40000000000001","950.01","28.24","0.35","-1.11","1.96","0.89"
"42760.34722222222","2017/1/25","08:20","329.6","80.40000000000001","120.7","950.04","37.88","0.35","-0.65","1.76","0.6899999999999999"
"42760.35416666666","2017/1/25","08:30","288.2","79.22","155","950.02","24.6","0.4","-0.4","1.96","0.9"
"42760.36111111111","2017/1/25","08:40","279.9","78.41","192.3","949.9299999999999","31.32","0.37","-0.22","1.67","0.73"
"42760.36805555555","2017/1/25","08:50","293.2","78.92","208","949.97","26.69","0.44","-0.25","1.96","0.89"
"42760.375","2017/1/25","09:00","289.2","77.16","229.1","949.9299999999999","27.36","0.38","0.24","1.57","0.57"
"42760.38194444445","2017/1/25","09:10","313.1","77.7","229.4","950.05","25.48","0.48","0.32","1.67","0.68"
"42760.38888888889","2017/1/25","09:20","1.52","75.90000000000001","294.2","950.0599999999999","26.53","0.27","0.74","1.37","0.61"
"42760.39583333334","2017/1/25","09:30","342.1","76.19","329.3","950.05","30.72","0.25","0.83","1.27","0.51"
"42760.40277777778","2017/1/25","09:40","346","77","349.6","949.97","22.73","0.29","0.8","1.67","0.84"
"42760.40972222222","2017/1/25","09:50","319","76.12","330","949.91","27.12","0.32","1.26","1.37","0.63"
"42760.41666666666","2017/1/25","10:00","339.8","75.5","296.5","949.9299999999999","21.61","0.35","1.55","1.47","0.61"
"42760.42361111111","2017/1/25","10:10","10.67","75.67","227.3","949.84","28.11","0.35","1.7","1.67","0.85"
"42760.43055555555","2017/1/25","10:20","353.7","77.52","288.4","949.8","16.01","0.29","1.5","2.16","1.23"
"42760.4375","2017/1/25","10:30","331.6","75.51000000000001","301.1","949.8","27.19","0.48","2.13","2.35","0.99"
"42760.44444444445","2017/1/25","10:40","336.8","72.06","381.5","949.86","23.01","0.4","2.76","1.76","0.97"
"42760.45138888889","2017/1/25","10:50","339.3","72.15000000000001","268.8","949.73","24.08","0.32","2.51","1.96","1.02"
"42760.45833333334","2017/1/25","11:00","326.4","69.31999999999999","327.1","949.72","33.24","0.42","3.25","2.25","0.95"
"42760.46527777778","2017/1/25","11:10","339.1","68.23999999999999","463.6","949.59","19.98","0.52","3.49","2.45","1.04"
"42760.47222222222","2017/1/25","11:20","351.1","68.95","475.4","949.39","27.48","0.61","3.48","2.74","1.33"
"42760.47916666666","2017/1/25","11:30","340.9","67.15000000000001","437.9","949.22","19.54","0.58","4.02","2.74","1.4"
"42760.48611111111","2017/1/25","11:40","333.5","66.31","384.9","949.1","21.78","0.7","4.21","3.33","1.5"
"42760.49305555555","2017/1/25","11:50","348.6","64.34999999999999","493","948.96","34.63","0.65","4.74","3.14","1.36"
"42760.5","2017/1/25","12:00","346","62.89","501.4","948.8","24.21","0.54","4.68","3.14","1.45"
"42760.50694444445","2017/1/25","12:10","351.5","60.89","517","948.59","33.56","0.38","5.44","2.25","1.09"
"42760.51388888889","2017/1/25","12:20","38.42","57.76","535.3","948.24","40.9","0.42","6.12","1.76","0.55"
"42760.52083333334","2017/1/25","12:30","111.8","52.27","491.9","948.04","50.81","0.44","7.67","2.25","0.63"
"42760.52777777778","2017/1/25","12:40","190.6","54.05","445.9","947.95","41.92","0.97","6.91","4.31","1.92"
"42760.53472222222","2017/1/25","12:50","174.9","52.34","396.6","947.67","22.29","0.91","6.82","5.59","2.79"
"42760.54166666666","2017/1/25","13:00","137.7","50.91","504.7","947.4","26.44","0.93","7.15","4.9","2.65"
"42760.54861111111","2017/1/25","13:10","154.8","48.73","423.5","947.3200000000001","40.33","0.92","7.92","3.72","1.79"
"42760.55555555555","2017/1/25","13:20","134.7","49.45","357","947.17","41.15","1.11","7.95","4.61","1.82"
"42760.5625","2017/1/25","13:30","172.5","49.28","474.9","946.97","29.24","0.91","7.32","5","3.17"
"42760.56944444445","2017/1/25","13:40","185.6","47.98","457.6","946.9299999999999","27.27","1.46","7.51","6.27","3.16"
"42760.57638888889","2017/1/25","13:50","178","46.78","368.3","946.76","31.1","1.39","7.82","5.98","2.98"
"42760.58333333334","2017/1/25","14:00","181.2","47.33","422.9","946.64","35.48","1.26","8.1","5.88","2.43"
"42760.59027777778","2017/1/25","14:10","155","49.66","263.6","946.52","37.91","0.95","8.029999999999999","5.1","2.64"
"42760.59722222222","2017/1/25","14:20","146.7","52.6","298.8","946.42","21.03","1.18","7.01","5.59","3.58"
